material_id,bulkMod,shearMod,vol/atom,band_gap,density,energy_per_atom,formation_energy_per_atom,total_magnetization,atomic_mass,atomic_number,boiling_point,column,electronegativity,melting_point,row
mp-977059,142,45,15.66374743,0.0,9.830898052,-4.917416412,-0.331178802,0.0013332,92.73416667,40.33333333,2923.833333,8.666666667,2.051666667,1677.208333,4.666666667
mp-1009834,155,122,14.02959377,0.0,6.116558124,-6.27438732,-0.683534338,0.0003153,51.6776924,23.33333333,3335.666667,11.33333333,1.806666667,1491.313333,3.666666667
mp-865554,224,105,11.98320153,0.0,8.08768511,-8.27872301,-0.271755429,0.9739778,58.3643975,26.25,2860.25,8.25,1.685,1608.1,4.0
mp-972323,195,108,16.28618591,0.0,11.97658166,-11.087191,-0.415781482,1.53e-05,117.463565,50.0,4956.0,6.0,1.725,2725.0,5.25
mp-10105,71,33,25.28180942,0.0,9.645292245,-7.013930633,-0.647000868,2.35512355,146.85017,59.0,2116.0,12.33333333,1.886666667,1072.653333,6.0
mp-823,163,61,13.20620154,0.0,6.714492915,-7.893170615,-0.389609768,0.7929079,53.4000975,24.5,3380.0,6.5,1.71,1854.5,4.0
mp-10185,70,34,17.11743657,0.0,2.916752604,-2.88311479,0.179146267,1.43e-05,30.06694,14.4,1913.8,6.4,1.626,1452.336,3.0
mp-867342,22,24,15.09425482,0.0,2.570497222,-2.914569268,-0.327903229,4.7e-06,23.36575,10.25,1984.5,4.25,1.2375,643.1175,2.5
mp-12108,246,114,14.76362332,0.0,16.53793539,-7.619178263,-0.55241713,2.66e-05,147.0365,59.66666667,3958.666667,8.333333333,2.063333333,2088.6,5.333333333
mp-974452,301,10,13.6516999,0.0,17.35234847,-10.25654582,1.38271548,7.92e-05,142.657925,57.75,5476.75,8.75,2.0625,3544.25,5.0
mp-5170,118,62,17.30609139,0.0,6.221140176,-6.432392264,-0.750936541,4.05e-06,64.83654875,28.75,3229.75,10.75,1.705,1609.75,4.5
mp-862757,37,20,28.48782421,0.0,5.129727057,-3.243084808,-0.09353023,0.0005738,88.0044125,37.25,2282.25,5.25,1.2425,1183.5,5.5
mp-579,208,108,8.666312967,0.0,6.132122774,-9.266911985,0.164176736,1.3149388,32.0034,15.0,3622.0,10.0,2.105,2990.0,3.0
mp-862656,75,59,19.05207531,0.0,5.40822702,-4.366720771,-0.413790587,0.00157132,62.05090395,26.75,2879.25,13.25,1.5175,1150.6025,4.25
mp-865506,278,126,13.3859884,0.0,14.24990219,-9.575480348,-0.337590957,0.9519197,114.87175,47.25,4355.75,8.75,1.9825,2620.5,4.75
mp-8462,115,64,19.79385146,0.0,9.889703759,-7.803777991,-0.331977482,0.000557975,117.8866154,48.4,4042.4,7.6,1.424,1876.988,4.8
mp-7568,73,30,29.83389371,0.0,8.823104936,-6.000669138,-0.778460948,5.35e-06,158.5193533,64.0,2937.666667,11.33333333,1.8,1307.52,6.333333333
mp-559044,47,17,17.48403826,2.0695,2.887901291,-6.290956218,-0.105542074,0.0003444,30.4071,14.5,2073.8075,14.0,2.5175,1402.295,2.75
mp-16321,66,46,20.96160971,0.0606,4.809589048,-4.553712412,-0.822028529,0.0,60.713254,27.33333333,1801.666667,9.333333333,1.68,908.3566667,4.0
mp-1479,161,162,11.74984683,1.2435,2.952601408,-6.453837195,-0.409676724,0.0,20.892381,10.0,2375.0,14.0,2.115,1333.15,2.5
mp-2725,186,89,18.27184769,0.0,16.4601017,-8.254450587,-0.802000171,2.35e-06,181.1197833,73.0,4301.666667,9.666666667,1.833333333,2369.0,6.666666667
mp-559470,10,2,28.87215672,0.5366,5.909104685,-3.985965704,-0.883703684,3.1e-06,102.7429,43.0,1219.8,14.5,2.665,539.035,4.25
mp-12985,175,64,11.41882665,0.0,7.087021315,-7.266933908,-0.335830585,0.0789035,48.73445667,21.5,3777.166667,10.5,1.92,2207.0,3.666666667
mp-867780,107,83,14.46498241,0.0,3.815304477,-5.358165788,-0.137912437,1.0572841,33.23517895,15.75,2830.0,11.25,1.6225,1245.1025,3.25
mp-862923,73,23,22.57501407,0.0,8.745029397,-3.66498554,-0.374537788,4e-07,118.8886,51.0,2622.0,10.5,1.6925,1068.1525,5.75
mp-976744,47,26,25.43635251,0.0,8.908435755,-3.530750755,-0.178250056,0.0071298,136.460575,55.0,2410.75,10.5,1.27,1158.6725,6.0
mp-10196,272,121,13.62163476,0.0,15.27473809,-11.48769989,-0.933179034,1.79e-05,125.30082,51.0,3846.453333,8.333333333,2.013333333,2214.35,4.666666667
mp-9164,121,62,22.41419502,0.0,11.28772791,-6.14818149,-0.77808716,5.27e-05,152.3633763,61.0,3798.333333,9.666666667,1.913333333,1713.11,6.0
mp-762800,48,5,12.63504802,0.0,2.31846294,-5.219911496,-3.138214234,1.9999943,17.64119353,8.166666667,894.6008333,10.66666667,2.784166667,364.3725,2.166666667
mp-1013555,57,40,26.86993322,0.4183,4.348043602,-4.480637392,-0.946949825,9.04e-05,70.35766,30.8,1185.872,7.2,1.614,860.61,4.2
mp-1020622,144,84,14.42216065,3.1654,5.223632409,-8.246506682,-3.659866533,5.25e-06,45.36844,20.4,1321.52,10.8,2.52,668.48,3.2
mp-12101,182,79,16.58707414,0.0,12.24546713,-8.266136978,-0.702903524,0.0003232,122.3196,50.2,4118.2,12.2,1.894,2382.2,5.2
mp-865003,216,112,11.12558105,0.0,11.81575495,-5.975281743,-0.592365268,1.61e-05,79.165341,32.75,3355.25,5.75,1.885,1921.7625,3.75
mp-866185,77,16,22.51848387,0.0,11.91767953,-3.930186,-0.581014364,0.7147819,161.6150345,66.0,2732.75,9.5,1.9725,1084.22,6.25
mp-581754,96,48,17.42280249,0.0,8.134599083,-7.186292188,-0.890800842,6.7889226,85.3503048,37.0,1874.4,11.8,1.996,1077.94,4.8
mp-1016928,209,150,8.776612054,2.5571,3.798717649,-6.731067188,-2.785184147,7.15e-05,20.07774,10.0,961.32,12.8,2.706,554.88,2.4
mp-999198,309,191,10.45766728,0.0,8.475322377,-9.254152683,-0.483717856,0.0002917,53.3755,23.5,4556.0,9.5,2.1,2622.5,3.5
mp-12444,75,39,17.13384932,1.5103,4.89980116,-5.021634799,-2.354078306,1.15e-06,50.5573508,23.0,1414.475,11.5,2.3525,712.415,3.5
mp-1958,39,23,38.00335903,1.7623,4.701968738,-4.15948025,-1.74529017,5.98e-05,107.61,45.0,1458.0,9.0,1.525,886.33,5.0
mp-22426,132,72,14.9614094,0.0,4.873667368,-6.735026069,-0.887812769,3.86e-05,43.911604,21.0,3154.0,9.0,1.723333333,1743.0,3.666666667
mp-7384,112,48,13.22158215,7.7298,6.510594131,-6.712897688,-4.46839781,2.5e-08,51.8388024,22.25,582.7725,14.75,3.2775,376.3975,3.5
mp-861733,96,18,16.81792748,0.0,8.574774046,-4.37231896,-0.518412945,8.4e-06,86.84525,36.75,2337.0,9.25,1.87,1208.1125,4.25
mp-1018107,14,13,32.05618275,0.0,5.981691382,-5.825506727,-0.88138932,7.39e-05,115.4746667,48.0,2401.333333,12.0,1.843333333,1191.106667,5.0
