material_id,bulkMod,shearMod,vol/atom,band_gap,density,energy_per_atom,formation_energy_per_atom,total_magnetization,atomic_mass,atomic_number,boiling_point,column,electronegativity,melting_point,row
mp-754825,84,58,13.62957332,4.0764,6.820325701,-6.7965157,-3.232204289,7.8e-06,55.98069482,24.0,889.85,12.0,2.265,574.6175,3.75
mp-9635,46,11,21.44695594,0.4139,7.439905331,-2.901570678,-0.322371118,0.0004882,96.09128,41.2,1387.124,13.2,2.204,696.18,4.4
mp-20329,109,31,15.44867577,0.2413,6.843861438,-4.9218247,-1.409307371,8.5e-07,63.67125,28.0,1240.1,14.0,2.6475,443.57,3.5
mp-557233,45,21,14.65452461,4.2383,5.804586201,-5.266100844,-3.299848932,0.0001689,51.22640857,21.66666667,813.02,15.66666667,3.191666667,287.4316667,2.833333333
mp-983604,57,17,24.33385717,0.0,9.83845813,-4.971649815,-0.38157378,0.0006298,144.17465,59.25,2577.5,14.25,1.475,1624.0,7.0
mp-978264,151,23,16.97194975,0.0,14.08470899,-9.619646396,0.501156934,0.0003068,143.95625,58.5,4711.75,5.0,2.0975,3002.0,5.25
mp-19033,56,59,14.00825723,1.4239,6.870525999,-7.509361519,-2.18227655,8.68e-06,57.95955,24.5,1524.65,13.5,3.17,964.85,3.0
mp-861946,58,36,24.22793014,0.0,6.610588424,-3.882207403,-0.26039227,4.42e-05,96.45113465,40.25,2609.25,10.75,1.35,1365.1175,5.5
mp-864971,265,113,15.20241249,0.0,10.2617055,-8.041819353,-0.111481384,3.0954235,93.94701125,40.75,3513.75,9.25,1.9775,1809.52,4.75
mp-20351,59,31,26.4199917,0.4679,4.581623554,-4.290639385,-0.209813043,8.62e-05,72.895881,32.0,1447.5,14.0,1.985,373.525,4.0
mp-8180,39,25,10.09899319,2.9369,2.267302422,-5.98628469,-1.474252971,5e-06,13.78918,6.8,392.592,12.8,2.868,136.228,2.0
mp-754850,52,31,18.69213943,0.0,2.997928636,-5.70144332,-1.66680433,0.7329296,33.74669232,16.25,1537.935,9.25,1.9075,772.1475,3.25
mp-550893,248,115,10.89614181,3.8043,10.69261872,-10.09082576,-3.950578686,3.41e-05,70.16293333,29.33333333,1685.466667,12.0,2.726666667,871.8666667,3.333333333
mp-865019,189,89,15.76750104,0.0,11.95377402,-7.82026271,-0.893885696,0.0012522,113.506,48.25,3822.25,8.75,1.9175,1820.7275,5.0
mp-779948,160,67,12.71146498,2.9252,5.072753885,-8.818356045,-3.07322908,5.0000003,38.832049,17.8,1457.32,11.8,2.64,762.28,3.0
mp-19004,124,74,12.3580815,0.0,5.222139338,-6.395579984,-2.378481539,34.9859457,38.86426154,17.84615385,1035.553846,11.48717949,2.598974359,619.1897436,3.025641026
mp-8039,126,77,12.05544169,7.4171,2.891778511,-5.892402853,-3.889964457,1e-07,20.99418705,10.0,761.7725,16.0,3.3875,273.515,2.25
mp-16246,71,14,24.89004017,0.0,9.587781032,-2.892135257,-0.120031887,1e-07,143.712523,59.33333333,2009.666667,12.66666667,2.093333333,945.11,5.333333333
mp-636599,201,88,14.70473003,0.0,10.63461812,-7.506720645,0.248762726,4.136902,94.17375,41.0,3713.75,9.5,2.0475,1882.52,4.75
mp-990430,50,56,12.56308591,2.1892,6.207069138,-8.018980691,-2.89321451,0.0,46.96062,20.16666667,1149.08,10.5,2.7025,670.135,2.75
mp-20055,67,29,25.55894274,0.0,11.65413985,-8.745944978,-0.211636494,2.1306824,179.38,72.0,3066.5,11.0,1.705,906.89,7.0
mp-864626,120,24,20.8687032,0.0,11.79573948,-8.2237066,-0.047177219,0.0001582,148.242095,60.75,4290.5,7.75,1.5825,2177.25,6.75
mp-26,25,16,37.14946504,0.0,6.20891729,-4.926591533,0.021294128,0.00168735,138.90547,57.0,3743.0,3.0,1.1,1193.0,8.0
mp-12684,53,34,26.53280997,0.0,5.190966474,-4.749102491,-0.401108071,2.58e-06,82.9435043,35.0,3267.5,8.0,1.355,1063.235,5.5
mp-5348,105,63,9.659043493,4.9603,2.898972816,-7.168118587,-2.462214128,4.5e-07,16.86278,8.4,1186.72,12.8,2.836,977.48,2.2
mp-21197,53,28,26.34792072,0.0,7.699837069,-3.708507188,-0.453339542,8.46e-05,122.174,51.75,2602.0,11.25,1.62,646.5625,5.75
mp-867756,100,34,18.67719603,0.0,7.788821515,-5.55067627,-0.539799903,7.16e-05,87.60609825,37.5,3133.75,7.0,1.79,1580.775,4.5
mp-862609,233,109,15.55920429,0.0,11.3971235,-10.0784619,-0.204459332,0.0006364,106.790728,45.5,4512.0,6.0,1.765,2533.25,5.0
mp-1025022,170,58,18.62550203,0.0,15.7518027,-6.05818858,-0.798649293,3.03e-05,176.68072,71.33333333,3621.666667,11.0,2.021666667,1721.558333,6.166666667
mp-504708,15,6,27.76856591,0.0,3.566398322,-3.878429097,-1.525041632,0.02553885,59.63952938,26.6,972.266,12.2,2.43,516.878,3.8
mp-22191,197,91,15.27834698,0.0,11.12127231,-8.225549369,-0.546601879,0.0012921,102.325,43.33333333,3701.0,8.666666667,1.713333333,1842.8,4.666666667
mp-864988,194,102,11.78381292,0.0,6.653173116,-8.083758223,-0.157931832,1.0416874,47.21343215,21.75,2601.0,8.25,1.5925,1537.8675,3.75
mp-3953,76,32,12.74563239,4.9995,2.607924029,-7.488606335,-2.702936191,0.0,20.01738,10.0,1265.52,12.8,2.774,1015.88,2.4
mp-1024071,186,35,14.9075513,0.0,15.52962995,-6.466517354,-0.620175924,2.88e-05,139.4178333,56.66666667,3789.666667,11.33333333,2.153333333,1923.266667,5.0
mp-643370,38,30,14.38174027,2.8864,3.912951219,-3.297453496,-0.531682135,1.98e-05,33.88962667,14.44444444,641.1866667,1.333333333,1.81,334.1177778,2.333333333
mp-865931,179,64,15.36238125,0.0,8.111005494,-8.376720388,-0.542882961,8.1e-06,75.0385,33.25,3723.5,6.25,1.795,2035.0125,4.5
mp-1021431,12,6,43.06365228,3.8426,3.067964457,-2.926353608,-1.681130656,0.0005961,79.5631728,34.0,699.1275,9.0,1.885,307.7275,4.25
mp-10762,54,9,27.20758106,0.1498,5.945468241,-2.34928717,0.062781665,0.0,97.41524,42.0,978.8,13.2,1.886,792.532,4.6
mp-12635,144,39,17.49284259,0.0,15.86669204,-4.477178852,-0.278701797,0.0266135,167.1466552,67.6,3215.2,9.6,2.34,1458.064,5.6
mp-978100,51,15,28.86987535,0.0,7.254486089,-4.149007338,-0.361056723,0.4846251,126.125375,53.5,2976.5,8.5,1.4925,1020.17,6.5
mp-13679,33,19,13.82949469,0.0,4.905409439,-3.952588906,-1.591521771,0.77923025,40.8538024,18.25,872.7725,15.25,3.535,497.16,2.75
mp-989550,22,8,34.91092815,2.3962,3.343130827,-3.253585653,-1.786061964,0.0,70.28549,30.6,744.766,13.0,2.4,266.127,3.9
mp-10932,115,58,15.96832498,1.3244,7.567749993,-6.516578198,-3.36578491,3.95e-05,72.7741344,31.0,1314.633333,15.66666667,2.6,747.9633333,4.333333333
mp-20327,131,91,14.26150481,0.0,4.262086568,-7.058018176,-0.819112826,1.75e-06,36.60484133,17.33333333,1553.333333,11.33333333,1.973333333,858.5333333,3.333333333
mp-755759,213,80,11.72675933,3.2124,5.816220953,-9.46872856,-3.797395961,0.00065855,41.07426667,18.66666667,1620.8,12.0,2.736666667,745.8666667,3.0
mp-9035,48,32,21.87311745,2.3993,4.974203075,-5.375303835,-2.183479478,0.0,65.52169232,28.5,1566.685,12.5,1.84,768.1475,4.25
mp-9755,231,91,10.55123975,4.1611,8.265721921,-8.32766617,-3.076005624,9.34e-05,52.52126667,22.66666667,1388.3,13.66666667,2.845,656.1,3.0
mp-997027,17,9,16.1009059,0.9531,6.393328531,-4.085455521,-0.517090408,4.09e-05,61.99094305,26.0,848.6075,15.0,3.35,375.115,3.0
mp-635713,64,24,14.82057939,3.1673,3.613922211,-7.111772354,-2.737838767,0.0,32.25484,15.2,1002.12,12.8,2.702,559.616,2.8
mp-1029458,152,60,11.68339826,0.0,5.325875775,-6.344197941,-0.337568929,0.99925185,37.47236667,17.5,922.68,12.5,2.346666667,625.7516667,3.0
mp-9061,68,21,16.00431194,0.0,4.202387333,-4.239752012,-2.128831439,0.0001334,40.50270192,18.4,904.618,12.4,2.992,465.034,3.0
mp-570985,213,187,10.49544816,1.9613,3.171913408,-7.530292744,-0.204872709,4.61e-06,20.0481,10.0,3736.5,14.0,2.225,2743.5,2.5
mp-998970,217,44,13.80959094,0.0,8.456764994,-7.479137673,-0.24300008,0.994993,70.32925,31.25,2922.0,8.75,1.8125,1616.695,4.25
mp-1025212,160,63,16.91323537,0.0,16.34217194,-5.7282811,-0.343413473,0.0,166.4513714,67.42857143,3388.857143,11.14285714,2.194285714,1675.25,5.571428571
mp-551873,43,29,27.06771774,0.8137,5.208166095,-4.470564004,-1.607366673,0.0001062,84.89602857,36.28571429,1541.742857,7.714285714,1.64,800.5142857,4.285714286
mp-853210,98,44,12.52644322,0.346,4.040305383,-6.567791255,-2.659176832,9.0007921,30.47844993,14.16666667,835.5483333,13.5,3.08,542.2316667,2.666666667
mp-866650,56,69,12.58585916,2.336,4.934478433,-8.151903241,-1.341322934,0.001195525,37.40029538,16.76923077,1918.627692,12.76923077,2.353076923,1024.023077,3.230769231
mp-862778,236,112,13.01932869,0.0,8.201312434,-7.639743988,-0.708200278,2.27e-05,64.30175965,28.75,3702.75,10.75,1.9775,1958.6175,4.0
mp-862368,125,46,17.10417636,0.0,8.341666998,-7.012606075,-0.885530658,2.76e-05,85.922306,37.0,3372.5,6.5,1.7275,1849.35,4.5
mp-510268,17,4,27.77000139,1.3521,4.739382046,-4.510073737,-1.043817218,0.0,79.25898931,34.66666667,1607.497778,10.66666667,2.055555556,848.9744444,4.333333333
mp-862677,47,18,24.67067862,0.0,9.770423719,-3.115718345,-0.310605859,4e-07,145.15948,58.0,2025.0,10.0,1.3625,835.4225,5.5
mp-977568,192,7,18.37174312,0.0,9.553158994,-6.460625468,-0.730086546,2.4e-05,105.6935,45.5,3507.25,9.5,1.9225,1572.295,5.0
mp-1029782,110,49,15.31167842,0.0,7.313295415,-8.476767709,-0.78124685,4.7e-06,67.43522727,28.81818182,2103.8,9.0,2.298181818,1340.477273,3.636363636
mp-5749,49,33,19.11177612,0.0009,5.904217351,-6.345214846,-0.389323955,8.9746888,67.95388571,30.0,1836.285714,12.0,2.192857143,1163.857143,4.0
mp-672229,58,3,19.3748194,0.0,4.152180533,-5.5951866,2.000023037,11.2429984,48.446767,22.2,2496.4,9.4,1.77,1809.936,3.6
mp-642855,23,3,22.25368476,0.0,2.71527797,-2.429063464,-0.070125693,8.3e-05,36.38875,17.0,1795.5,5.0,1.485,995.1,3.25
mp-10006,28,13,30.27191651,0.0,7.78176176,-2.9121249,-0.041181611,1.47e-05,141.862875,58.0,1675.75,14.0,1.9375,814.3125,5.25
mp-20928,116,77,21.8284914,0.0081,8.737894238,-6.097081577,-0.253123198,8.75e-06,114.8633333,48.66666667,2714.333333,12.66666667,2.1,1471.52,5.0
mp-747,103,38,21.99905347,0.0,13.27217771,-5.406601978,-0.727184825,4.17e-05,175.8316667,70.66666667,3446.333333,7.333333333,1.816666667,1694.266667,6.0
mp-21135,66,41,25.50314551,0.0,7.208329348,-5.789854726,-1.522372781,2.73e-05,110.70807,46.8,2624.84,8.8,1.722,821.71,6.2
mp-19048,56,24,17.71790308,4.8822,6.016333237,-7.309289012,-2.731593769,6.94e-05,64.1941,27.0,1388.633333,12.0,2.835,819.0333333,3.333333333
mp-446,242,70,12.78940621,0.0,11.39554977,-8.763522784,-0.021787664,0.00547245,87.768075,37.5,3232.5,7.0,1.815,2145.35,4.5
mp-571172,44,35,30.08222754,0.0,8.070542148,-3.058270352,0.075716851,7.55e-05,146.2054667,60.33333333,2175.666667,13.66666667,1.86,467.9666667,5.333333333
mp-865209,185,87,18.03040907,0.0,16.75891189,-9.64922749,-0.431225206,1.85e-05,181.9710525,73.25,4417.25,8.75,1.7375,2734.0,6.5
mp-7779,43,17,22.37327666,0.0,4.571449827,-4.460935892,-0.881499496,6.81e-05,61.59344,26.4,1675.4,7.6,1.492,876.876,4.0
mp-7709,96,31,12.04411042,3.5604,4.752236362,-3.982966214,-2.611657183,2.92e-05,34.46860213,16.0,450.02,15.33333333,3.203333333,266.58,2.666666667
mp-10930,107,55,16.61080697,1.2587,6.997342618,-6.56094937,-3.389393991,0.00012765,69.99625107,30.0,1435.3,14.66666667,2.553333333,690.2966667,4.333333333
mp-1024999,160,111,13.64436918,0.0,6.837676777,-7.784768022,-0.463488677,1.2410599,56.18403667,24.83333333,3254.5,11.16666667,1.816666667,2211.333333,4.0
mp-4206,116,54,19.08738808,0.0,10.75044084,-7.099737039,-0.649971324,1.42209865,123.5730275,51.0,2302.5,11.5,1.985,1353.3375,5.5
mp-510347,32,16,25.44586791,1.11,4.83096293,-3.826682707,-0.853010057,0.001015,74.029,32.72727273,1422.395455,14.72727273,2.250909091,396.0318182,4.0
mp-1029616,41,26,17.2417494,2.6931,7.639377039,-9.503490205,-1.296979807,0.0,79.32136571,32.85714286,1987.777143,10.28571429,2.292857143,1118.885714,3.714285714
mp-755328,87,55,23.16746014,0.0,7.851906494,-5.94621896,-0.424113343,6.3e-05,109.548,46.66666667,3477.333333,10.66666667,1.75,1046.053333,5.0
mp-979931,179,58,17.7296516,0.1341,8.99013249,-9.046995535,-0.263688413,2.14e-05,95.9880575,42.0,4368.0,6.0,1.805,2440.75,5.0
mp-803,79,59,20.27939659,0.0,5.908219684,-4.551698093,-0.517814673,5.27e-05,72.15435907,30.66666667,2808.0,12.66666667,1.48,1182.313333,4.666666667
mp-758594,175,86,11.43015174,0.0,6.153224457,-7.280604815,-0.525501609,4.8003341,42.35509527,19.90909091,2056.272727,9.909090909,1.883636364,1144.444545,3.454545455
mp-977445,85,27,23.45662853,0.0,9.665039605,-5.385738553,-0.469027338,1.2e-06,136.5275,56.75,3156.75,8.25,1.5325,1506.42,6.5
mp-553432,14,14,18.59606281,3.4299,2.377210708,-8.92235938,-3.467824983,7.3e-05,26.62193333,12.66666667,1246.8,12.0,2.806666667,683.5333333,2.666666667
mp-867869,87,27,23.02523807,0.0,9.188909749,-5.643581288,-0.258384803,7.56e-05,127.41455,53.75,2752.5,8.75,1.6175,1632.9825,6.5
mp-8145,95,58,15.0802744,3.3017,4.4712204,-6.956639593,-3.002087676,1.59e-05,40.605628,18.5,1061.1,9.0,2.265,559.015,3.25
mp-1804,207,96,10.15524255,0.0,7.421218124,-8.500450815,-0.167459616,6.1675088,45.385425,21.25,2369.84,9.75,2.1325,1374.0125,3.5
mp-571195,41,21,29.54273617,1.069,5.424327958,-2.672621573,-0.465000596,1.14e-05,96.5045,41.0,1220.5,14.0,1.875,707.67,4.5
mp-867110,140,63,16.16549376,0.0,8.707548853,-8.115982175,-0.365938226,3.57e-05,84.76875475,36.25,3672.75,5.75,1.7,2175.5,4.5
mp-20627,64,50,17.26719135,0.0,7.976227817,-3.793198314,-0.389626971,7.1e-05,82.94117071,36.0,2436.285714,12.85714286,1.718571429,625.65,4.571428571
mp-7283,173,152,11.17735214,0.0,5.412128066,-6.899676071,-0.567277665,5e-08,36.429894,15.4,4108.6,11.0,1.852,2117.8,3.2
mp-862373,64,7,23.09721184,0.0,2.614188772,-6.06450832,-1.643162843,0.64379465,36.36197067,17.66666667,1512.913333,11.66666667,2.173333333,863.5733333,3.333333333
mp-973067,129,18,15.7329998,0.0,7.532531316,-5.94187712,-0.520372414,7.91e-05,71.367978,31.75,3120.0,9.25,1.795,1256.705,4.25
mp-13263,137,81,15.29916477,0.0,7.878983955,-9.034785237,-0.281963334,5.9e-06,72.59201429,31.14285714,4284.285714,8.857142857,2.03,2761.142857,4.571428571
mp-757031,147,72,11.10146405,3.3894,3.429075881,-7.30145877,-3.295923206,0.000700225,22.92494286,11.14285714,949.5428571,10.28571429,2.56,572.3142857,2.571428571
mp-1022725,93,52,27.87901742,0.0,7.07064336,-3.94868882,0.060708625,4.85e-05,118.71,50.0,2875.0,14.0,1.96,505.08,5.0
mp-20237,161,69,13.85762618,0.0,9.439955958,-5.639557557,-0.006068945,0.9731143,78.778865,35.0,3087.0,11.0,1.916666667,1333.693333,4.333333333
mp-754113,25,14,23.61511179,5.2921,5.165626894,-6.872287747,-3.550532025,8.04e-05,73.46220333,31.33333333,850.77,16.0,2.616666667,681.4666667,4.333333333
mp-7187,162,59,12.76199324,0.0,6.253221549,-6.42175549,-0.619910832,0.0006035,48.05883465,22.75,3181.0,9.25,1.7425,1582.6175,3.75
mp-863708,147,72,15.70325608,0.0,7.002352398,-8.644769212,-3.016405366,3.0001622,66.2193,27.4,961.12,11.4,2.484,282.686,3.8
mp-864904,77,1,21.38532471,0.0,9.571690107,-3.075505213,-0.286438607,3.92e-05,123.26943,52.25,2225.75,11.75,1.695,1199.52,5.75
mp-865357,112,24,14.63942288,0.0,8.582257017,-2.59734565,-0.347070996,6.07e-05,75.66175,34.0,1694.0,11.5,1.7875,976.5225,4.25
mp-867293,169,115,10.27392233,0.0,6.177889139,-5.810167665,-0.42183571,0.0018972,38.2232225,17.75,2797.0,8.25,1.66,1419.1725,3.25
mp-10281,69,33,20.25718252,2.0481,3.995110925,-3.507537669,-1.138914988,6.1e-06,48.737,23.0,948.935,14.0,2.115,540.52,3.5
mp-11571,62,14,26.41421379,0.0,6.99433465,-5.040894583,-0.417000461,0.0001004,111.2589625,47.25,3058.5,11.25,1.775,828.56,5.0
mp-1013719,19,10,57.1438371,0.0,4.316538557,-3.246176716,-0.486219278,0.0006542,148.54428,60.4,2025.2,7.2,1.348,889.636,5.8
mp-865932,170,23,21.82623343,0.0,6.869982653,-3.606512313,-0.24018012,1.2919915,90.2995,36.5,2221.25,5.0,1.3525,643.9975,4.5
mp-20817,121,66,18.97842572,0.6596,10.11117088,-5.279132214,-0.556107375,0.000165625,115.5613333,48.0,2716.333333,13.33333333,2.28,1248.933333,4.666666667
mp-12700,250,100,16.05077127,0.0,17.53978744,-7.722615846,-0.651709379,5e-07,169.539595,68.75,4327.75,8.75,2.11,2218.55,5.75
mp-4904,140,79,17.74198804,0.0,7.472873415,-7.71320243,-0.875693902,0.0017682,79.84373,35.0,3751.0,9.8,1.866,1959.2,4.8
mp-865100,14,5,25.55572623,0.0,8.755476414,-1.35013915,-0.182181457,8.46e-05,134.7469423,55.0,1190.19,9.5,1.6775,317.315,5.0
mp-4483,65,23,21.94048005,0.0,6.446553617,-3.693289573,-0.076088443,9e-07,85.17745,37.0,1309.5,14.5,2.3025,828.2325,4.25
mp-20007,144,60,13.10866289,0.0,7.865307824,-6.779110603,-0.258087431,2.98548485,62.09048167,28.33333333,2871.0,10.33333333,1.823333333,1486.133333,4.0
mp-13475,183,102,16.58611174,0.0,12.89727358,-8.152216063,-0.92279325,0.5536136,128.823,52.83333333,4013.666667,9.833333333,1.92,2109.833333,5.333333333
mp-690490,225,114,10.51425122,0.99,4.285388142,-8.341097392,-2.96864662,1.0000012,27.13435,12.83333333,1266.8,12.16666667,2.821666667,723.8666667,2.666666667
mp-1024987,111,29,15.15540271,0.0,9.623356378,-4.210537975,-0.242710308,9.6e-06,87.83042,38.33333333,3038.0,11.33333333,1.793333333,1400.001667,4.833333333
mp-8290,45,20,15.74877664,4.9883,4.876926232,-5.225533631,-3.418372143,4.3e-05,46.2534274,20.0,691.0225,14.75,3.34125,228.2825,2.875
mp-754605,113,69,11.9642361,4.5008,7.422132707,-7.123706163,-3.398626836,1.5e-06,53.4767,22.5,1367.6,12.5,2.2825,622.0725,3.5
mp-13150,103,75,10.00104331,4.3877,2.060323031,-8.783637605,-1.468138215,0.0,12.40885,6.0,2138.68,14.0,2.54,1206.025,2.0
mp-9095,75,35,21.84908976,0.0,6.11205969,-5.40543646,-0.298337579,0.0001441,80.42144,34.4,3305.0,12.8,1.58,1663.8,5.0
mp-22350,36,4,39.72391769,0.0,4.727326672,-4.137605012,1.113826258,0.0003497,113.08854,47.4,2614.272,9.4,1.684,891.826,6.2
mp-22116,48,23,26.15163405,0.0,6.291324734,-7.02879248,-0.516084425,7.0027316,99.08133333,42.33333333,2662.0,12.33333333,1.74,1173.933333,5.333333333
mvc-15989,175,57,14.31087185,0.0,7.443404181,-8.107637509,-2.552492704,2.7575992,64.14881,27.4,1941.52,11.4,2.78,1131.68,3.4
mp-763469,135,52,12.66160299,0.0,6.535998628,-5.853598398,-1.638696072,4.9998715,49.83696125,22.25,888.6,12.75,2.53,555.705,3.25
mp-20714,87,59,20.57230528,0.0,8.054635638,-5.59578206,-0.023997587,2.62e-05,99.78833333,42.66666667,2284.666667,12.66666667,1.976666667,1206.186667,4.666666667
mp-1050,115,43,14.90568098,0.0,4.843491591,-5.204585391,-0.747314492,6.25e-05,43.47717143,21.14285714,1775.64,13.42857143,2.292857143,962.4914286,3.428571429
mp-10161,24,16,32.81318916,0.3488,3.816815684,-2.561331613,-0.391024139,6.06e-05,75.42243333,33.33333333,1357.333333,9.333333333,1.506666667,644.33,4.333333333
mp-979293,32,5,30.71416194,0.0,7.812078503,-4.007135448,-0.090108807,0.0027291,144.4961175,59.75,1671.35,10.25,1.5425,1105.4625,7.25
mp-627,83,10,24.48972945,0.0,10.71191734,-9.27382626,-1.058648709,4.4016973,157.98,63.5,2615.5,11.5,1.955,702.0,6.5
mp-1025335,99,61,17.52044392,0.0,7.441271277,-5.154121683,-0.515684928,0.0014282,78.51328571,34.14285714,2957.571429,11.0,1.655714286,1002.662857,4.571428571
mp-9969,101,70,18.1780428,0.0,3.336115925,-6.71437831,-0.834095385,1.75e-05,36.520706,17.5,3138.0,8.5,1.63,1750.5,3.5
mp-1025151,75,35,18.22925724,0.0,6.227120266,-5.99638427,-0.423172925,4.7394686,68.3608,30.28571429,1843.714286,12.28571429,2.204285714,1152.0,4.0
mp-1018015,114,24,14.07250443,0.0,6.587639936,-7.636674748,-0.242612205,1.0184582,55.82801125,25.25,3136.75,7.25,1.66,1653.1,4.0
mp-22461,119,59,13.91956143,0.0,8.536924816,-7.255064718,0.092157796,0.3404324,71.56125,32.0,3069.25,9.5,1.8625,1484.52,4.25
mp-997100,80,38,15.51248932,0.0,6.087853419,-5.07935666,-1.833312658,2.66e-05,56.87175,25.25,1067.6,11.25,2.44,598.6325,3.5
mp-10729,155,2,15.62031202,0.0,8.109030453,-5.25831366,-0.392155594,4.04e-05,76.2798,33.33333333,2187.4,12.0,2.613333333,1236.966667,4.0
mp-22535,167,88,14.35138785,2.4163,10.0360494,-8.249249922,-2.975442044,1e-06,86.73764,35.6,1433.72,13.2,2.79,654.202,3.6
mp-10746,98,64,14.33267843,0.0,5.162069739,-3.723862517,-0.235210313,3.62e-05,44.55558333,20.83333333,2583.166667,8.5,1.703333333,1267.718333,3.5
mp-16497,108,45,14.89979884,0.0,5.545312664,-4.98069464,-0.41022287,9.76e-05,49.75736265,23.0,3073.75,9.5,1.6925,1365.7525,3.75
mp-981311,103,12,29.24726814,0.0,9.839020913,-1.538008168,-0.372869746,0.0001395,173.295825,69.75,1165.19,9.75,1.6425,523.91,5.75
mp-864898,23,16,28.90734727,0.0,6.596570184,-2.511364025,-0.288705085,0.0,114.8358096,46.5,1473.75,7.5,1.375,465.785,4.5
mp-867928,161,78,15.29603774,0.0,8.69810241,-6.996228393,-0.974617888,9e-07,80.122478,35.5,3379.0,8.5,1.9325,1647.7275,4.5
mp-865649,204,94,14.92920229,0.0,8.248623422,-9.112446193,-0.735012148,4.9e-05,74.159875,33.0,3906.5,6.0,1.815,2137.25,4.5
mp-558046,58,25,15.39984969,2.7828,3.257094033,-5.611593865,-3.041517098,4.999999875,30.20631092,14.2,724.218,11.8,2.862,403.224,2.8
mp-865655,222,96,15.69323528,0.0,8.908700709,-10.12995329,-0.448148227,2.79e-05,84.193345,37.25,4413.25,5.75,1.735,2387.75,4.75
mp-976220,33,5,24.80929159,0.0,8.978625128,-0.880316095,-0.171639398,0.0009554,134.1451923,54.75,863.94,9.25,1.655,358.4325,5.0
mp-867118,69,23,24.04747331,0.0,11.24777109,-4.59842068,-0.722192664,0.0004354,162.887152,66.25,3219.0,9.75,2.035,1093.185,6.25
mp-7192,73,40,23.43359212,0.0,4.99979297,-6.380295632,-0.780908967,0.0003757,70.55727467,31.0,2688.666667,7.0,1.59,1510.593333,4.333333333
mp-977425,258,94,15.44421679,0.0,13.84198183,-10.93215341,-0.276116701,7.6e-06,128.740465,53.5,4707.25,6.0,1.715,2841.75,5.25
mp-862666,147,42,16.91783184,0.0,10.74860781,-6.410253848,-0.821082207,7.03e-05,109.5085,46.75,3313.25,10.75,1.8975,1614.2275,5.5
mp-5795,101,73,13.43157653,1.9969,2.885547059,-5.173203672,-0.949848136,9e-07,23.34028,11.6,927.544,7.2,1.94,617.42,2.8
mp-1016851,108,40,12.27298312,0.0,9.461776099,-5.304974868,-0.84902351,0.0063319,69.93164,29.6,1064.696,13.6,2.904,601.144,3.4
mp-22232,23,11,29.77696864,0.7351,6.651773011,-3.547581026,-0.523064798,8.86e-05,119.280325,49.5,1501.75,14.5,2.125,498.6875,4.75
mp-755013,93,68,10.07514863,3.7143,4.429785026,-6.535910412,-2.666674227,8.56e-05,26.87726182,11.63636364,1296.090909,8.181818182,2.145454545,530.2227273,2.363636364
mp-973364,35,18,22.93573937,0.0,1.759673003,-1.582824928,0.021510033,0.000159925,24.305,12.0,1363.0,2.0,1.31,923.0,3.0
mp-22508,151,88,12.415853,0.0,7.697063134,-8.950362921,0.001819792,2.7710989,57.55095308,26.07692308,2432.076923,6.692307692,1.524615385,1540.538462,4.076923077
mp-12723,47,18,25.9985674,0.0,7.570066362,-3.448805245,-0.810316314,0.00018,118.5222845,49.5,2443.0,6.5,1.77,1226.165,5.0
mp-861912,229,101,15.65515036,0.0,11.26500987,-10.64628045,-0.528873884,0.0001273,106.20372,45.25,4591.75,5.75,1.71,2522.75,5.0
mp-10694,89,41,16.8496969,6.0729,2.511822891,-6.96834973,-4.31913729,0.0,25.4877804,12.0,839.5225,13.5,3.325,493.6475,2.5
mp-2254,201,103,9.257317972,4.8274,3.657877625,-7.464390906,-3.425206883,1.56e-05,20.39225544,10.0,1170.92,14.8,2.708,406.268,2.4
mp-867222,48,25,22.16379976,0.0,5.231636795,-3.922069373,-0.227537796,1.85e-05,69.8285,30.0,2457.5,3.5,1.295,1355.6725,4.0
mp-977415,87,24,21.16103482,0.0,13.16898552,-3.682638305,-0.67253203,0.0006981,167.8186145,68.25,2572.75,11.75,2.0,1250.72,6.25
mvc-15945,161,26,9.700170775,0.0,4.742749428,-6.060276915,-1.950855074,0.25510635,27.70514772,13.2,1252.52,14.4,2.766,491.128,2.6
mp-570835,51,27,23.64528266,0.0,12.09385235,-1.370564138,0.028603032,3.5e-06,172.21068,69.6,1141.104,11.6,1.982,533.056,5.6
mp-5538,108,25,19.74562076,0.0,8.839724033,-6.081574348,-0.871069879,5.62e-05,105.1139625,45.25,3239.0,9.25,1.895,1490.045,5.0
mp-1123,50,15,27.0995273,0.0,7.128034118,-2.348222265,-0.464167772,1e-07,116.3275,48.0,673.875,14.0,2.29,311.34,4.5
mp-7598,124,90,18.49537373,0.0275,7.264792456,-6.999235198,-0.522808438,0.0,80.91652667,35.66666667,2263.666667,11.66666667,1.986666667,1643.333333,4.333333333
mp-9923,152,124,13.71159313,0.0,4.557132294,-7.248143138,-0.612738373,2.5e-07,37.62967467,17.66666667,1593.333333,11.66666667,2.003333333,939.2,3.333333333
mp-485,170,70,13.1687087,0.0,8.426586646,-6.928097634,-0.455411606,1.2e-06,66.82605,31.0,3560.0,8.5,1.765,1828.0,4.25
mp-582,258,72,18.49760061,0.0,15.69637367,-8.665679673,-0.778354003,0.0015655,174.85,70.66666667,4345.0,7.333333333,1.84,2182.0,6.666666667
